Log: Subject 06
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
16:48:57.5736,4587698,79,28,
16:48:58.2652,4588388,79,31,
16:48:59.0761,4589201,79,24,Experiment started
16:48:59.8787,4590002,79,1,Experiment started
16:49:00.6085,4590735,79,1,Experiment started
16:49:01.4479,4591570,79,1,Experiment started
16:49:02.3204,4592446,79,7,Experiment started
16:49:03.0659,4593189,79,15,Experiment started
16:49:03.8516,4593976,77,21,Experiment started
16:49:04.6551,4594779,77,26,Experiment started
16:49:05.4703,4595592,77,30,Experiment started
16:49:06.1826,4596305,77,29,Experiment started
16:49:06.9564,4597080,77,30,Experiment started
16:49:07.8251,4597945,77,33,Experiment started
16:49:08.5462,4598668,77,35,Experiment started
16:49:09.3035,4599425,77,37,Experiment started
16:49:10.1513,4600272,77,38,Experiment started
16:49:10.8848,4601004,77,40,Experiment started
16:49:11.5971,4601718,77,40,Experiment started
16:49:12.4039,4602521,77,42,Experiment started
16:49:13.1740,4603292,77,43,Experiment started
16:49:13.8536,4603972,77,44,Experiment started
16:49:14.6360,4604754,77,30,Experiment started
16:49:15.4884,4605605,77,79,Experiment started
16:49:16.2214,4606337,77,162,Experiment started
16:49:17.0652,4607180,77,168,Experiment started
16:49:17.8887,4608006,77,164,Experiment started
16:49:18.7033,4608820,77,528,Experiment started
16:49:19.4326,4609547,77,528,Experiment started
16:49:20.1163,4610233,77,409,Experiment started
16:49:20.8905,4611005,77,522,Experiment started
16:49:21.6443,4611758,77,513,Experiment started
16:49:22.3122,4612426,77,492,Experiment started
16:49:23.0168,4613131,77,490,Experiment started
16:49:23.7619,4613877,77,482,Experiment started
16:49:24.4870,4614600,77,160,Experiment started
16:49:25.2563,4615369,77,143,Experiment started
16:49:26.0593,4616173,77,91,Experiment started
16:49:26.8955,4617009,77,90,Experiment started
16:49:27.6404,4617755,77,97,Experiment started
16:49:28.4102,4618524,77,152,Experiment started
16:49:29.1802,4619296,77,81,Experiment started
16:49:29.8683,4619983,77,71,Experiment started
16:49:30.6225,4620735,77,84,Experiment started
16:49:31.4622,4621576,77,206,Experiment started
16:49:32.2108,4622321,77,130,Experiment started
