Log: Subject 25
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
16:06:17.7897,15267819,75,529,
16:06:18.6371,15268666,75,529,
16:06:19.4570,15269488,70,529,Experiment started
16:06:20.2884,15270318,70,528,Experiment started
16:06:21.1814,15271211,70,530,Experiment started
16:06:22.0203,15272049,70,530,Experiment started
16:06:22.8644,15272893,70,529,Experiment started
16:06:23.7535,15273781,70,529,Experiment started
16:06:24.6702,15274698,70,528,Experiment started
16:06:25.3920,15275421,70,529,Experiment started
16:06:26.0343,15276061,70,529,Experiment started
16:06:26.4563,15276483,70,529,Experiment started
16:06:27.1774,15277206,70,528,Experiment started
16:06:28.2338,15278263,70,530,Experiment started
16:06:29.2337,15279262,70,528,Experiment started
16:06:30.1343,15280160,70,529,Experiment started
16:06:31.1177,15281143,70,528,Experiment started
16:06:32.0558,15282081,70,529,Experiment started
16:06:33.0343,15283059,70,529,Experiment started
16:06:33.9308,15283958,70,529,Experiment started
16:06:34.8400,15284868,70,529,Experiment started
16:06:35.7825,15285810,70,528,Experiment started
16:06:36.6999,15286725,70,528,Experiment started
16:06:37.6294,15287657,69,529,Experiment started
16:06:38.6088,15288635,69,1,Experiment started
16:06:39.5182,15289541,69,241,Experiment started
16:06:40.4637,15290487,69,528,Button pressed: left
16:06:41.4733,15291486,69,528,Button pressed: left
16:06:42.2333,15292259,69,530,Button pressed: left
16:06:43.2653,15293291,69,528,Button pressed: left
16:06:44.2976,15294322,69,530,Button pressed: left
16:06:45.2074,15295229,69,528,Button pressed: left
16:06:46.0994,15296124,69,529,Button pressed: left
16:06:47.0458,15297068,69,529,Button pressed: left
16:06:47.9385,15297960,69,529,Button pressed: left
16:06:48.8111,15298832,69,529,Button pressed: left
16:06:49.7003,15299724,69,529,Button pressed: left
16:06:50.6294,15300651,69,528,Button pressed: left
16:06:51.4980,15301521,69,528,Button pressed: left
16:06:52.3748,15302395,69,530,Button pressed: left
16:06:53.2998,15303322,69,528,Button pressed: left
16:06:54.2058,15304227,69,529,Button pressed: left
16:06:55.0404,15305063,69,529,Button pressed: left
16:06:55.9788,15306000,69,529,Button pressed: left
16:06:56.9209,15306940,65,528,Button pressed: left
16:06:57.8958,15307916,65,529,Button pressed: left
16:06:58.8582,15308876,65,529,Button pressed: left
16:06:59.7754,15309797,65,529,Button pressed: right
16:07:00.6810,15310699,65,528,Button pressed: right
16:07:01.5329,15311553,65,529,Button pressed: right
16:07:02.6016,15312620,65,529,Button pressed: right
16:07:03.4331,15313451,65,529,Button pressed: right
16:07:04.2771,15314294,65,528,Button pressed: right
16:07:05.2069,15315223,65,529,Button pressed: right
16:07:06.1368,15316156,65,529,Button pressed: right
16:07:07.0789,15317094,65,528,Button pressed: right
16:07:07.9752,15317994,65,528,Button pressed: right
16:07:08.9627,15318980,65,527,Button pressed: right
16:07:09.9088,15319924,65,529,Button pressed: right
16:07:10.8060,15320821,65,260,Button pressed: right
16:07:11.7476,15321764,65,75,Button pressed: right
16:07:12.6736,15322692,65,1,Button pressed: right
16:07:13.5210,15323538,65,0,Button pressed: right
16:07:14.4627,15324483,65,1,Button pressed: right
16:07:15.4668,15325485,65,1,Lights out
16:07:16.4457,15326464,64,0,Lights out
16:07:17.3630,15327380,64,7,Lights out
16:07:18.2964,15328313,64,487,Lights out
16:07:19.1324,15329147,64,526,Lights out
16:07:20.1567,15330172,64,6,Lights out
16:07:21.1151,15331132,64,0,Lights out
16:07:21.9458,15331964,64,1,Lights out
16:07:22.6871,15332705,64,1,Lights out
16:07:23.5846,15333599,64,1,Lights out
16:07:24.5638,15334581,64,0,Lights out
16:07:25.3986,15335414,64,0,Lights out
16:07:26.2718,15336288,64,0,Lights out
16:07:27.2054,15337220,64,0,Lights out
16:07:28.0368,15338051,64,0,Lights out
16:07:28.7939,15338809,64,1,Lights out
16:07:29.5973,15339608,64,527,Lights out
16:07:30.3839,15340394,64,528,Lights out
16:07:31.3711,15341382,64,529,Lights out
16:07:32.3328,15342345,64,528,Lights out
16:07:33.2017,15343211,64,529,Lights out
16:07:34.1272,15344139,64,1,Lights out
16:07:35.1138,15345128,67,1,Lights out
16:07:36.1213,15346132,67,133,Lights out
16:07:37.0884,15347100,67,58,Lights out
16:07:38.0462,15348041,67,520,Lights out
16:07:39.0095,15349020,67,529,Lights out
16:07:39.9513,15349961,67,528,Lights out
16:07:40.8977,15350906,67,528,Lights out
16:07:41.8517,15351860,67,528,Lights out
16:07:42.7319,15352742,67,1,Lights out
16:07:43.6417,15353655,67,1,Lights out
16:07:44.5506,15354557,67,144,Lights out
16:07:45.4316,15355440,67,247,Lights out
16:07:46.3488,15356356,67,527,Lights out
16:07:47.2586,15357267,67,528,Lights out
16:07:48.1470,15358152,67,524,Lights out
16:07:48.9132,15358918,67,528,Lights out
16:07:49.6459,15359652,67,528,Lights out
16:07:50.4489,15360457,67,1,Lights out
16:07:51.3376,15361347,67,0,Lights out
16:07:52.1408,15362151,67,0,Electricity activated
16:07:52.9680,15362976,67,0,Electricity activated
16:07:53.8442,15363855,67,0,Electricity activated
16:07:54.7129,15364722,67,0,Electricity activated
16:07:55.5026,15365512,67,1,Electricity activated
16:07:56.3020,15366306,67,54,Electricity activated
16:07:57.1785,15367187,67,2,Electricity activated
16:07:58.1074,15368117,67,0,Electricity activated
16:07:59.0171,15369023,67,188,Electricity activated
16:07:59.9347,15369938,67,522,Electricity activated
16:08:00.8967,15370900,67,529,Electricity activated
16:08:01.7860,15371791,67,527,Electricity activated
16:08:02.6988,15372703,67,528,Electricity activated
16:08:03.6008,15373603,67,528,Electricity activated
16:08:04.3867,15374388,67,529,Electricity activated
16:08:05.2268,15375229,67,528,Electricity activated
16:08:06.1476,15376151,67,529,Electricity activated
16:08:07.0042,15377007,67,529,Electricity activated
16:08:07.8726,15377873,67,528,Electricity activated
16:08:08.7940,15378797,67,529,Electricity activated
16:08:09.6823,15379686,67,528,Electricity activated
16:08:10.5307,15380531,67,528,Electricity activated
16:08:11.4105,15381411,67,529,Electricity activated
16:08:12.3039,15382304,68,529,Electricity activated
16:08:13.0782,15383079,68,528,Electricity activated
16:08:13.8968,15383899,68,528,Electricity activated
16:08:14.8069,15384808,68,461,Electricity activated
16:08:15.7078,15385709,68,529,Electricity activated
16:08:16.5468,15386546,68,528,Electricity activated
16:08:17.4852,15387485,68,529,Electricity activated
16:08:18.4562,15388455,68,529,Electricity activated
16:08:19.1070,15389105,68,528,Electricity activated
16:08:20.1923,15390190,68,529,Electricity activated
16:08:21.1587,15391159,68,528,Electricity activated
16:08:22.0762,15392073,68,530,Decision time
16:08:22.9407,15392937,68,529,Decision time
16:08:23.7188,15393719,68,529,Decision time
16:08:24.5336,15394533,68,529,Decision time
16:08:25.3040,15395300,68,529,Decision time
16:08:26.0497,15396046,68,528,Decision time
16:08:26.9258,15396922,68,527,Fat man pushed
16:08:27.7777,15397776,68,529,Fat man pushed
16:08:28.5685,15398565,68,529,Fat man pushed
16:08:29.4615,15399459,68,528,Fat man pushed
16:08:30.4076,15400403,69,529,Fat man pushed
16:08:31.2591,15401256,69,529,Fat man pushed
16:08:32.1436,15402138,69,529,Fat man pushed
16:08:33.0453,15403038,69,529,Fat man pushed
16:08:33.8923,15403888,69,528,Fat man pushed
16:08:34.7813,15404778,69,529,Fat man pushed
16:08:35.7523,15405749,69,528,Fat man pushed
16:08:36.6741,15406670,69,528,Fat man pushed
16:08:37.5216,15407514,69,243,Fat man pushed

==== RESULTS ====
Research Group: NonHaptic
Time to make decision (last action - decision time): 3.319138 s
Results: pushed fat man
