Log: Subject 01
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
15:46:48.8446,860200,70,98,
15:46:49.7250,861079,70,101,Experiment started
15:46:50.6507,862009,70,83,Experiment started
15:46:51.6250,862982,70,82,Experiment started
15:46:52.5431,863898,70,82,Experiment started
15:46:53.5098,864865,70,86,Experiment started
15:46:54.3123,865666,70,89,Experiment started
15:46:55.3446,866697,70,94,Experiment started
15:46:56.2212,867575,70,96,Experiment started
15:46:57.0318,868387,70,99,Experiment started
15:46:57.7770,869131,70,98,Experiment started
15:46:58.5594,869914,70,97,Experiment started
15:46:59.4685,870820,70,98,Experiment started
15:47:00.3490,871703,70,89,Experiment started
15:47:01.2955,872648,66,77,Experiment started
15:47:02.2377,873588,66,80,Experiment started
15:47:03.0239,874377,66,70,Experiment started
15:47:04.0393,875393,66,65,Experiment started
15:47:04.9288,876280,66,74,Experiment started
15:47:05.7683,877118,66,82,Experiment started
15:47:06.5711,877921,66,87,Experiment started
15:47:07.4022,878755,66,90,Experiment started
15:47:08.2745,879627,66,89,Experiment started
15:47:09.0817,880430,66,193,Experiment started
15:47:09.9703,881321,66,80,Experiment started
15:47:10.7604,882112,66,83,Experiment started
15:47:11.7033,883052,66,81,Experiment started
15:47:12.6044,883954,66,75,Experiment started
15:47:13.5379,884885,66,74,Experiment started
15:47:14.3934,885742,66,75,Experiment started
15:47:15.2503,886600,66,72,Experiment started
15:47:16.0772,887426,66,127,Experiment started
15:47:16.7983,888144,66,74,Experiment started
15:47:17.4981,888847,66,79,Experiment started
15:47:18.2316,889580,66,62,Button pressed: right
15:47:19.0385,890387,71,62,Button pressed: right
15:47:19.8162,891164,71,57,Button pressed: right
15:47:20.5656,891915,71,52,Button pressed: right
15:47:21.4467,892791,71,41,Button pressed: right
15:47:22.3231,893669,71,44,Button pressed: right
15:47:23.0890,894434,71,53,Button pressed: right
15:47:23.8628,895208,71,60,Button pressed: right
15:47:24.6864,896033,71,52,Button pressed: right
15:47:25.4603,896807,71,47,Button pressed: right
15:47:26.2059,897550,71,50,Button pressed: right
15:47:26.9762,898319,71,56,Button pressed: right
15:47:27.7466,899091,71,59,Button pressed: right
15:47:28.5531,899896,71,61,Button pressed: right
15:47:29.3066,900649,71,63,Button pressed: right
15:47:30.0564,901401,71,65,Button pressed: right
15:47:30.8710,902214,71,53,Button pressed: right
15:47:31.7186,903062,71,45,Button pressed: right
15:47:32.4849,903828,71,46,Button pressed: right
15:47:33.3126,904653,71,51,Button pressed: right
15:47:34.1106,905454,71,56,Button pressed: right
15:47:34.8601,906204,71,60,Button pressed: right
15:47:35.6466,906988,75,62,Button pressed: right
15:47:36.4091,907751,75,65,Button pressed: right
15:47:37.1948,908534,75,67,Button pressed: right
15:47:37.9163,909256,75,69,Button pressed: right
15:47:38.7027,910042,75,69,Button pressed: right
15:47:39.5293,910872,75,68,Button pressed: right
15:47:40.3368,911678,75,69,Button pressed: right
15:47:41.1803,912520,75,71,Button pressed: right
15:47:42.0162,913354,75,83,Button pressed: right
15:47:42.8183,914159,75,76,Button pressed: right
15:47:43.5888,914928,75,78,Button pressed: right
15:47:44.3745,915713,75,84,Button pressed: right
15:47:45.1325,916469,75,80,Button pressed: left
15:47:45.8413,917180,75,77,Button pressed: left
15:47:46.5953,917933,75,78,Button pressed: left
15:47:47.2383,918576,75,66,Button pressed: left
15:47:48.2209,919560,75,53,Button pressed: left
15:47:48.9667,920305,75,55,Button pressed: left
15:47:49.7564,921094,75,60,Button pressed: left
15:47:50.5841,921920,75,64,Button pressed: left
15:47:51.3708,922707,75,65,Button pressed: left
15:47:52.1941,923529,76,60,Button pressed: left
15:47:53.0699,924407,76,52,Button pressed: left
15:47:53.8652,925201,76,50,Button pressed: left
15:47:54.6843,926020,76,46,Button pressed: left
15:47:55.6056,926940,76,48,Button pressed: left
15:47:56.5235,927856,76,47,Lights out
15:47:57.3711,928705,76,47,Lights out
15:47:58.2311,929567,76,50,Lights out
15:47:59.1120,930445,76,53,Lights out
15:47:59.9267,931261,76,52,Lights out
15:48:00.7339,932066,76,58,Lights out
15:48:01.6105,932942,76,52,Lights out
15:48:02.4904,933821,76,458,Lights out
15:48:03.2933,934623,76,529,Lights out
15:48:04.1494,935480,76,528,Lights out
