Log: Subject 27
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
16:42:31.7711,17441241,71,528,
16:42:32.6388,17442110,71,529,Experiment started
16:42:33.4459,17442917,71,530,Experiment started
16:42:34.0974,17443567,71,529,Experiment started
16:42:35.0960,17444566,71,528,Experiment started
16:42:35.9280,17445396,71,529,Experiment started
16:42:36.7220,17446194,71,529,Experiment started
16:42:37.5534,17447025,71,529,Experiment started
16:42:38.4347,17447903,71,528,Experiment started
16:42:39.3062,17448774,71,528,Experiment started
16:42:40.1707,17449638,71,474,Experiment started
16:42:41.0763,17450546,71,527,Experiment started
16:42:41.8998,17451367,71,529,Experiment started
16:42:42.8741,17452343,71,529,Experiment started
16:42:43.7183,17453187,71,529,Experiment started
16:42:44.5785,17454046,71,529,Experiment started
16:42:45.4502,17454918,71,529,Experiment started
16:42:46.2773,17455745,70,529,Experiment started
16:42:47.1261,17456591,70,529,Experiment started
16:42:48.0147,17457481,70,529,Experiment started
16:42:48.8782,17458348,70,529,Experiment started
16:42:49.7593,17459224,70,528,Experiment started
16:42:50.6107,17460077,70,525,Experiment started
16:42:51.5372,17461002,70,529,Experiment started
16:42:52.4013,17461868,70,29,Experiment started
16:42:53.2773,17462745,70,1,Experiment started
16:42:54.1617,17463627,70,526,Experiment started
16:42:55.0919,17464556,70,342,Button pressed: left
16:42:55.8945,17465359,70,529,Button pressed: left
16:42:56.8939,17466357,70,529,Button pressed: right
16:42:57.7747,17467239,70,529,Button pressed: right
16:42:58.6550,17468121,70,529,Button pressed: right
16:42:59.5234,17468986,70,529,Button pressed: right
16:43:00.5147,17469978,70,529,Button pressed: right
16:43:01.4649,17470929,70,529,Button pressed: right
16:43:02.2225,17471686,70,527,Button pressed: right
16:43:03.1858,17472649,70,529,Button pressed: right
16:43:04.0737,17473536,70,529,Button pressed: right
16:43:04.9222,17474383,67,530,Button pressed: right
16:43:05.8961,17475357,67,529,Button pressed: right
16:43:06.8140,17476277,67,529,Button pressed: right
16:43:07.7394,17477202,67,529,Button pressed: right
16:43:08.6694,17478130,67,529,Button pressed: right
16:43:09.5661,17479028,67,528,Button pressed: left
16:43:10.4552,17479915,67,529,Button pressed: left
16:43:11.3814,17480842,67,529,Button pressed: left
16:43:12.4173,17481879,67,528,Button pressed: left
16:43:13.2034,17482662,67,529,Button pressed: left
16:43:14.3376,17483797,67,528,Button pressed: left
16:43:15.2026,17484662,67,529,Button pressed: left
16:43:16.1031,17485561,67,529,Button pressed: left
16:43:16.9595,17486419,67,529,Button pressed: left
16:43:17.8728,17487331,67,529,Button pressed: left
16:43:18.7862,17488246,67,529,Button pressed: left
16:43:19.6909,17489148,67,528,Button pressed: left
16:43:20.5886,17490045,67,528,Button pressed: left
16:43:21.5054,17490964,67,530,Button pressed: left
16:43:22.3778,17491834,67,529,Button pressed: left
16:43:23.2258,17492685,67,528,Lights out
16:43:24.2622,17493722,65,529,Lights out
16:43:25.2037,17494662,65,529,Lights out
16:43:26.1058,17495564,65,528,Lights out
16:43:26.8667,17496326,65,528,Lights out
16:43:27.8014,17497259,65,309,Lights out
16:43:28.5869,17498045,65,529,Lights out
16:43:29.4023,17498857,65,528,Lights out
16:43:30.3606,17499817,65,529,Lights out
16:43:31.1759,17500632,65,529,Lights out
16:43:32.1880,17501643,65,528,Lights out
16:43:33.0843,17502538,65,529,Lights out
16:43:34.0308,17503485,65,529,Lights out
16:43:34.8948,17504349,65,529,Lights out
16:43:35.7997,17505254,65,529,Lights out
16:43:36.7709,17506225,65,528,Lights out
16:43:37.4912,17506947,65,501,Lights out
16:43:38.5240,17507977,65,529,Lights out
16:43:39.3268,17508781,65,529,Lights out
16:43:40.3624,17509816,65,529,Lights out
16:43:41.1737,17510626,65,529,Lights out
16:43:42.2629,17511717,65,529,Lights out
16:43:43.1725,17512627,66,529,Lights out
16:43:43.9142,17513367,66,529,Lights out
16:43:44.9747,17514427,66,529,Lights out
16:43:45.8797,17515331,66,529,Lights out
16:43:46.7772,17516230,66,529,Lights out
16:43:47.6943,17517147,66,528,Lights out
16:43:48.6402,17518094,66,528,Lights out
16:43:49.5250,17518976,66,529,Lights out
16:43:50.4552,17519904,66,529,Lights out
16:43:51.4250,17520878,66,529,Lights out
16:43:52.3472,17521796,66,528,Lights out
16:43:53.2731,17522721,66,529,Lights out
16:43:54.2557,17523702,66,529,Lights out
16:43:55.1976,17524647,66,528,Lights out
16:43:56.1443,17525594,66,529,Lights out
16:43:57.0862,17526534,66,529,Lights out
16:43:57.9788,17527428,66,529,Lights out
16:43:58.8015,17528250,66,530,Lights out
16:43:59.8260,17529274,66,528,Electricity activated
16:44:00.7349,17530182,66,528,Electricity activated
16:44:01.6321,17531079,66,529,Electricity activated
16:44:02.4386,17531885,64,529,Electricity activated
16:44:03.3731,17532818,64,529,Electricity activated
16:44:04.2987,17533747,64,528,Electricity activated
16:44:05.1951,17534642,64,528,Electricity activated
16:44:06.0310,17535476,64,529,Electricity activated
16:44:06.9277,17536375,64,529,Electricity activated
16:44:07.7715,17537218,64,529,Electricity activated
16:44:08.6159,17538063,64,529,Electricity activated
16:44:09.4920,17538939,64,528,Electricity activated
16:44:10.3354,17539782,64,528,Electricity activated
16:44:11.2250,17540672,64,528,Electricity activated
16:44:12.1825,17541627,64,529,Electricity activated
16:44:12.9775,17542422,64,529,Electricity activated
16:44:13.0590,17542503,64,530,Electricity activated
16:44:13.9927,17543438,64,528,Electricity activated
16:44:14.8782,17544322,64,528,Electricity activated
16:44:15.7460,17545189,64,528,Electricity activated
16:44:16.6190,17546063,64,529,Electricity activated
16:44:17.3683,17546811,64,528,Electricity activated
16:44:18.2732,17547717,64,528,Electricity activated
16:44:19.0927,17548535,64,529,Electricity activated
16:44:19.9441,17549386,72,529,Electricity activated
16:44:20.8665,17550309,72,529,Electricity activated
16:44:21.7225,17551163,72,529,Electricity activated
16:44:22.5577,17552002,72,530,Electricity activated
16:44:23.3479,17552790,72,527,Electricity activated
16:44:24.1304,17553573,72,529,Electricity activated
16:44:24.9581,17554399,72,528,Electricity activated
16:44:25.7687,17555211,72,529,Electricity activated
16:44:26.5676,17556006,72,529,Electricity activated
16:44:27.3863,17556827,72,528,Electricity activated
16:44:28.2260,17557668,72,529,Electricity activated
16:44:29.0574,17558487,72,529,Electricity activated
16:44:29.8725,17559312,72,527,Decision time
16:44:30.6839,17560124,72,529,Decision time
16:44:31.4374,17560879,72,529,Decision time
16:44:32.1459,17561584,72,528,Decision time
16:44:32.8296,17562270,72,7,Decision time
16:44:33.5102,17562950,72,19,Decision time
16:44:34.3576,17563797,72,519,Fat man pushed
16:44:35.0295,17564469,72,529,Fat man pushed
16:44:35.9424,17565382,72,528,Fat man pushed
16:44:36.8112,17566252,75,529,Fat man pushed
16:44:37.6180,17567054,75,529,Fat man pushed
16:44:38.4493,17567887,75,40,Fat man pushed
16:44:39.2605,17568702,75,1,Fat man pushed
16:44:40.0921,17569531,75,1,Fat man pushed
16:44:40.9186,17570360,75,73,Fat man pushed
16:44:41.7460,17571185,75,155,Fat man pushed
16:44:42.5855,17572025,75,448,Fat man pushed
16:44:43.4258,17572861,75,529,Fat man pushed
16:44:44.2773,17573715,75,529,Fat man pushed
16:44:45.1580,17574593,75,528,Fat man pushed
16:44:46.0305,17575470,75,96,Fat man pushed

==== RESULTS ====
Research Group: Haptic
Time to make decision (last action - decision time): 3.49437 s
Results: pushed fat man
