Log: Subject 54
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
16:43:22.6280,2180296,94,528,
16:43:23.2661,2180933,94,529,Experiment started
16:43:23.8929,2181562,94,528,Experiment started
16:43:24.5398,2182205,94,528,Experiment started
16:43:25.1914,2182858,94,529,Experiment started
16:43:25.8874,2183555,94,529,Experiment started
16:43:26.5386,2184203,94,528,Experiment started
16:43:27.2307,2184898,94,529,Experiment started
16:43:27.8494,2185517,94,528,Experiment started
16:43:28.4191,2186083,94,528,Experiment started
16:43:29.0416,2186704,101,529,Experiment started
16:43:29.6348,2187299,101,529,Experiment started
16:43:30.2249,2187887,101,529,Experiment started
16:43:30.8019,2188465,101,529,Experiment started
16:43:31.4336,2189096,101,528,Experiment started
16:43:32.0145,2189676,101,529,Experiment started
16:43:32.6050,2190269,101,528,Experiment started
16:43:33.1986,2190862,101,529,Experiment started
16:43:33.8210,2191482,101,529,Experiment started
16:43:34.4513,2192114,101,529,Experiment started
16:43:35.0535,2192716,101,529,Experiment started
16:43:35.6891,2193351,101,529,Experiment started
16:43:36.3280,2193988,101,528,Experiment started
16:43:36.9624,2194625,101,528,Experiment started
16:43:37.5890,2195252,101,529,Experiment started
16:43:38.2036,2195866,101,529,Experiment started
16:43:38.8385,2196498,101,530,Experiment started
16:43:39.4114,2197071,101,529,Experiment started
16:43:40.0054,2197665,101,529,Experiment started
16:43:40.5913,2198253,101,529,Experiment started
16:43:41.1808,2198842,101,529,Experiment started
16:43:41.7666,2199428,98,529,Experiment started
16:43:42.3527,2200013,98,529,Experiment started
16:43:42.9304,2200593,98,529,Button pressed: right
16:43:43.5568,2201220,98,529,Button pressed: right
16:43:44.2043,2201866,98,529,Button pressed: right
16:43:44.8924,2202552,98,529,Button pressed: right
16:43:45.5967,2203256,98,528,Button pressed: right
16:43:46.2474,2203907,98,529,Button pressed: right
16:43:46.8991,2204558,98,529,Button pressed: right
16:43:47.5337,2205194,98,521,Button pressed: right
16:43:48.1684,2205829,98,529,Button pressed: right
16:43:48.7826,2206443,98,529,Button pressed: right
16:43:49.3853,2207046,98,529,Button pressed: right
16:43:49.9827,2207644,98,529,Button pressed: right
16:43:50.5767,2208236,98,528,Button pressed: right
16:43:51.1786,2208839,98,529,Button pressed: right
16:43:51.7936,2209452,98,529,Button pressed: right
16:43:52.4075,2210065,98,529,Button pressed: right
16:43:53.0261,2210682,98,529,Button pressed: right
16:43:53.6402,2211299,98,529,Button pressed: right
16:43:54.2635,2211922,98,528,Button pressed: right
16:43:54.8978,2212557,95,528,Button pressed: right
16:43:55.5406,2213196,95,528,Button pressed: right
16:43:56.1597,2213818,95,529,Button pressed: right
16:43:56.7940,2214453,95,342,Button pressed: right
16:43:57.4370,2215094,95,380,Button pressed: left
16:43:58.0354,2215693,95,528,Button pressed: left
16:43:58.6616,2216318,95,528,Button pressed: left
16:43:59.2602,2216918,95,528,Button pressed: left
16:43:59.8337,2217490,95,529,Button pressed: left
16:44:00.3904,2218045,95,527,Button pressed: left
16:44:00.9635,2218621,95,528,Button pressed: left
16:44:01.5497,2219204,95,528,Button pressed: left
16:44:02.1848,2219841,95,528,Button pressed: left
16:44:02.8155,2220469,95,529,Button pressed: left
16:44:03.4250,2221079,95,529,Button pressed: left
16:44:04.0276,2221681,95,529,Button pressed: left
16:44:04.6299,2222286,95,528,Button pressed: left
16:44:05.2517,2222906,95,529,Button pressed: left
16:44:05.8420,2223495,95,529,Button pressed: left
16:44:06.4232,2224080,95,529,Button pressed: left
16:44:06.9890,2224644,95,529,Button pressed: left
16:44:07.6440,2225300,99,528,Button pressed: left
16:44:08.2299,2225883,99,528,Button pressed: left
