Log: Subject 48
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
15:09:50.5913,12871086,72,528,
15:09:51.5046,12872001,72,529,Experiment started
15:09:52.3847,12872879,72,529,Experiment started
15:09:53.2941,12873787,72,529,Experiment started
15:09:54.2237,12874717,72,528,Experiment started
15:09:55.0642,12875559,72,529,Experiment started
15:09:55.9159,12876409,72,529,Experiment started
15:09:56.8210,12877314,72,529,Experiment started
15:09:57.6764,12878169,72,530,Experiment started
15:09:58.4964,12878990,72,529,Experiment started
15:09:59.4459,12879938,72,529,Experiment started
15:10:00.3886,12880879,72,529,Experiment started
15:10:01.2932,12881784,72,528,Experiment started
15:10:02.2762,12882768,72,528,Experiment started
15:10:03.2922,12883785,72,529,Experiment started
15:10:04.2338,12884724,67,528,Experiment started
15:10:05.2175,12885710,67,529,Experiment started
15:10:06.2168,12886708,67,529,Experiment started
15:10:07.1381,12887627,67,529,Experiment started
15:10:08.0316,12888520,67,529,Experiment started
15:10:08.9895,12889479,67,529,Experiment started
15:10:09.9480,12890439,67,529,Experiment started
15:10:10.8573,12891347,67,529,Experiment started
15:10:11.8236,12892313,67,529,Experiment started
15:10:12.8315,12893322,67,529,Experiment started
15:10:13.7694,12894257,67,529,Experiment started
15:10:14.7687,12895255,67,529,Experiment started
15:10:15.7603,12896247,67,529,Experiment started
15:10:16.6892,12897178,67,528,Experiment started
15:10:17.4722,12897957,67,529,Experiment started
15:10:18.5084,12898993,67,528,Button pressed: right
15:10:19.4461,12899932,67,529,Button pressed: right
15:10:20.3549,12900843,67,529,Button pressed: right
15:10:21.3055,12901791,67,529,Button pressed: right
15:10:22.2884,12902774,67,529,Button pressed: right
15:10:23.2187,12903705,67,529,Button pressed: right
15:10:24.1360,12904622,63,529,Button pressed: right
15:10:25.0942,12905581,63,528,Button pressed: right
15:10:26.0444,12906529,63,528,Button pressed: right
15:10:26.9454,12907428,63,528,Button pressed: right
15:10:27.8591,12908342,63,528,Button pressed: right
15:10:28.8293,12909314,63,529,Button pressed: right
15:10:29.7878,12910272,63,528,Button pressed: right
15:10:30.6936,12911177,63,528,Button pressed: right
15:10:31.6760,12912160,63,528,Button pressed: right
15:10:32.6387,12913121,63,529,Button pressed: right
15:10:33.5475,12914031,63,529,Button pressed: right
15:10:34.5149,12914995,63,528,Button pressed: right
15:10:35.4929,12915975,63,529,Button pressed: right
15:10:36.4025,12916886,63,529,Button pressed: left
15:10:37.3692,12917849,63,528,Button pressed: left
15:10:38.2869,12918769,63,529,Button pressed: left
15:10:39.1595,12919641,63,529,Button pressed: left
15:10:40.0148,12920495,63,528,Button pressed: left
15:10:40.9044,12921383,63,528,Button pressed: left
15:10:41.8136,12922295,63,528,Button pressed: left
15:10:42.6528,12923132,63,528,Button pressed: left
15:10:43.5089,12923987,65,528,Button pressed: left
15:10:44.4466,12924924,65,529,Button pressed: left
15:10:45.3850,12925864,65,529,Button pressed: left
15:10:46.2857,12926763,65,529,Button pressed: left
15:10:46.9744,12927453,65,528,Button pressed: left
15:10:48.2351,12928714,65,528,Button pressed: left
15:10:49.1651,12929642,65,528,Button pressed: left
15:10:50.0461,12930523,65,529,Button pressed: left
15:10:50.9796,12931457,65,528,Button pressed: left
15:10:51.8926,12932369,65,528,Lights out
15:10:52.7904,12933266,65,529,Lights out
15:10:53.7318,12934209,65,528,Lights out
15:10:54.6901,12935168,65,529,Lights out
15:10:55.5630,12936036,65,529,Lights out
15:10:56.4066,12936882,65,529,Lights out
15:10:57.2753,12937750,65,528,Lights out
15:10:58.1185,12938592,65,529,Lights out
15:10:58.9294,12939402,65,529,Lights out
15:10:59.7688,12940242,65,528,Lights out
15:11:00.6373,12941111,65,529,Lights out
15:11:01.4932,12941968,65,530,Lights out
15:11:02.3046,12942778,67,529,Lights out
15:11:03.1441,12943616,67,530,Lights out
15:11:04.0865,12944560,67,528,Lights out
15:11:05.0203,12945492,67,529,Lights out
15:11:05.8923,12946364,67,529,Lights out
15:11:06.7728,12947247,67,529,Lights out
15:11:07.6785,12948150,67,528,Lights out
15:11:08.6118,12949084,67,529,Lights out
15:11:09.4804,12949953,67,528,Lights out
15:11:10.3901,12950861,67,528,Lights out
15:11:11.3559,12951826,67,529,Lights out
15:11:12.3191,12952788,67,529,Lights out
15:11:13.1868,12953655,67,528,Lights out
15:11:14.0556,12954523,67,529,Lights out
15:11:14.9895,12955457,67,529,Lights out
15:11:15.9152,12956383,67,528,Lights out
15:11:16.7836,12957254,67,529,Lights out
15:11:17.6475,12958116,67,529,Lights out
15:11:18.5032,12958970,67,530,Lights out
15:11:19.5357,12960005,67,529,Lights out
15:11:20.4369,12960906,67,529,Lights out
15:11:21.3293,12961799,65,529,Lights out
15:11:22.2877,12962757,65,529,Lights out
15:11:23.2419,12963706,65,529,Lights out
15:11:24.1063,12964573,65,529,Electricity activated
15:11:24.9955,12965463,65,529,Electricity activated
15:11:25.9491,12966415,65,529,Electricity activated
15:11:26.9326,12967397,65,528,Electricity activated
15:11:27.8703,12968334,65,529,Electricity activated
15:11:28.8161,12969281,65,529,Electricity activated
15:11:29.7828,12970249,65,529,Electricity activated
15:11:30.7581,12971222,65,529,Electricity activated
15:11:31.6875,12972150,65,528,Electricity activated
15:11:32.6462,12973108,65,529,Electricity activated
15:11:33.5846,12974047,65,528,Electricity activated
15:11:34.5183,12974981,65,527,Electricity activated
15:11:35.4684,12975932,65,528,Electricity activated
15:11:36.4145,12976878,65,528,Electricity activated
15:11:37.3320,12977792,65,529,Electricity activated
15:11:38.2653,12978728,65,529,Electricity activated
15:11:39.2081,12979667,65,528,Electricity activated
15:11:40.1083,12980570,65,529,Electricity activated
15:11:41.0263,12981485,64,529,Electricity activated
15:11:41.9686,12982428,64,529,Electricity activated
15:11:42.8616,12983323,64,528,Electricity activated
15:11:43.7414,12984203,64,528,Decision time
15:11:44.6752,12985134,64,529,Decision time
15:11:45.6009,12986059,64,528,Decision time
15:11:46.4772,12986935,64,528,Decision time
15:11:47.3997,12987860,64,530,Decision time
15:11:48.3620,12988819,64,529,Decision time
15:11:49.2507,12989709,64,529,Decision time
15:11:50.1228,12990581,64,529,Decision time
15:11:51.0406,12991499,64,528,Decision time
15:11:51.9536,12992409,64,529,Decision time
15:11:52.8670,12993323,64,529,Decision time
15:11:53.7431,12994201,64,529,Decision time
15:11:54.6651,12995121,64,528,Group elevator death
15:11:55.5334,12995988,64,529,Group elevator death
15:11:56.3767,12996833,64,529,Group elevator death
15:11:57.2582,12997715,64,528,Group elevator death
15:11:58.1463,12998602,64,529,Group elevator death
15:11:59.0026,12999458,64,529,Group elevator death
15:11:59.8792,13000334,67,529,Group elevator death
15:12:00.7520,13001207,67,528,Group elevator death
15:12:01.5666,13002021,67,528,Group elevator death
15:12:02.3943,13002848,67,528,Group elevator death
15:12:03.2663,13003720,67,529,Group elevator death
15:12:04.1556,13004607,67,528,Group elevator death
15:12:05.0034,13005458,67,529,Group elevator death
15:12:05.8753,13006327,67,530,Group elevator death

==== RESULTS ====
Research Group: LeverControl
Time to make decision (last action - decision time): 9.425568 s
Results: killed 5 people with 0 flips
