Log: Subject 11
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
12:32:39.2604,2452672,75,2,
12:32:40.1078,2453519,75,1,Experiment started
12:32:40.9768,2454386,75,2,Experiment started
12:32:41.8321,2455240,75,1,Experiment started
12:32:42.5982,2456005,75,2,Experiment started
12:32:43.4220,2456828,75,1,Experiment started
12:32:44.2822,2457691,75,1,Experiment started
12:32:45.1378,2458545,75,1,Experiment started
12:32:46.0720,2459481,73,1,Experiment started
12:32:47.0501,2460459,73,1,Experiment started
12:32:48.0091,2461418,73,1,Experiment started
12:32:48.9179,2462326,73,2,Experiment started
12:32:49.8476,2463256,73,2,Experiment started
12:32:50.7041,2464109,73,1,Experiment started
12:32:51.5560,2464962,73,2,Experiment started
12:32:52.4531,2465858,73,1,Experiment started
12:32:53.4107,2466816,73,2,Experiment started
12:32:54.2913,2467698,73,1,Experiment started
12:32:55.2049,2468611,73,8,Experiment started
12:32:56.1515,2469557,73,2,Experiment started
12:32:57.0195,2470423,73,1,Experiment started
12:32:57.9330,2471340,73,2,Experiment started
12:32:58.9077,2472312,73,1,Experiment started
12:32:59.8665,2473269,73,1,Experiment started
12:33:00.8985,2474303,73,2,Experiment started
12:33:01.8162,2475219,73,1,Experiment started
12:33:02.7164,2476120,73,2,Experiment started
12:33:03.6141,2477018,73,1,Button pressed: left
12:33:04.5191,2477923,73,1,Button pressed: left
12:33:05.3786,2478781,65,1,Button pressed: left
12:33:06.2844,2479687,65,1,Button pressed: left
12:33:07.2465,2480649,65,2,Button pressed: left
12:33:08.1679,2481568,65,2,Button pressed: left
12:33:09.1145,2482515,65,1,Button pressed: left
12:33:10.0732,2483475,65,2,Button pressed: left
12:33:11.0317,2484432,65,2,Button pressed: left
12:33:11.8706,2485270,65,1,Button pressed: left
12:33:12.8290,2486231,65,2,Button pressed: left
12:33:13.7919,2487194,65,2,Button pressed: left
12:33:14.7417,2488143,65,1,Button pressed: left
12:33:15.6674,2489069,65,1,Button pressed: left
12:33:16.6265,2490024,65,1,Button pressed: left
12:33:17.6172,2491017,65,20,Button pressed: left
12:33:18.3992,2491800,65,2,Button pressed: left
12:33:19.2388,2492636,65,1,Button pressed: left
12:33:20.0826,2493484,65,2,Button pressed: left
12:33:20.9882,2494387,65,2,Button pressed: left
12:33:21.8479,2495248,65,2,Button pressed: left
12:33:22.6921,2496091,65,2,Button pressed: left
12:33:23.5932,2496992,65,2,Button pressed: left
12:33:24.5435,2497942,65,4,Button pressed: left
12:33:25.4033,2498799,65,2,Button pressed: left
12:33:26.1657,2499562,65,2,Button pressed: left
12:33:26.9437,2500339,65,2,Button pressed: left
12:33:27.7588,2501154,65,2,Button pressed: right
12:33:28.5694,2501966,65,2,Button pressed: right
12:33:29.3683,2502764,65,2,Button pressed: right
12:33:30.1876,2503585,65,2,Button pressed: right
12:33:31.0597,2504456,65,2,Button pressed: right
12:33:31.8588,2505254,65,2,Button pressed: right
12:33:32.6326,2506030,65,2,Button pressed: right
12:33:33.4389,2506835,65,2,Button pressed: right
12:33:34.2622,2507657,65,2,Button pressed: right
12:33:35.0369,2508433,65,2,Button pressed: right
12:33:35.8272,2509220,65,2,Button pressed: right
12:33:36.6257,2510022,65,2,Button pressed: right
12:33:37.4491,2510845,65,2,Button pressed: right
12:33:38.2719,2511665,65,2,Button pressed: right
12:33:39.1037,2512497,65,2,Button pressed: right
12:33:39.9639,2513357,65,63,Button pressed: right
12:33:40.7708,2514164,65,12,Button pressed: right
12:33:41.4999,2514892,74,3,Button pressed: right
12:33:42.2327,2515628,74,5,Button pressed: right
12:33:42.9992,2516390,74,2,Button pressed: right
12:33:43.8632,2517255,74,3,Lights out
12:33:44.6988,2518087,74,442,Lights out
12:33:45.5010,2518890,74,528,Lights out
12:33:46.3285,2519716,74,529,Lights out
12:33:47.1600,2520549,74,528,Lights out
12:33:47.8979,2521285,74,528,Lights out
12:33:49.9827,2523369,74,528,Lights out
12:33:50.8052,2524194,74,529,Lights out
