Log: Subject 17
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
13:56:54.9913,7507057,76,173,
13:56:55.9544,7508020,76,176,Experiment started
13:56:56.6134,7508678,76,179,Experiment started
13:56:58.0884,7510154,76,152,Experiment started
13:56:58.5794,7510642,76,142,Experiment started
13:56:59.4845,7511549,76,138,Experiment started
13:57:00.1606,7512222,76,142,Experiment started
13:57:00.8686,7512932,76,209,Experiment started
13:57:01.6677,7513730,76,212,Experiment started
13:57:02.5398,7514603,74,206,Experiment started
13:57:03.4824,7515545,74,180,Experiment started
13:57:04.4899,7516552,74,168,Experiment started
13:57:05.4481,7517510,74,132,Experiment started
13:57:06.4722,7518533,74,162,Experiment started
13:57:07.4506,7519512,74,142,Button pressed: right
13:57:08.1877,7520250,74,370,Button pressed: right
13:57:08.4336,7520497,74,384,Button pressed: right
13:57:09.3265,7521389,74,529,Button pressed: right
13:57:10.3015,7522363,74,528,Button pressed: right
13:57:11.0712,7523134,74,528,Button pressed: right
13:57:11.9808,7524039,74,529,Button pressed: right
13:57:12.7224,7524782,74,528,Button pressed: right
13:57:13.0617,7525125,74,528,Button pressed: right
13:57:14.0700,7526131,74,207,Button pressed: right
13:57:15.0564,7527116,74,424,Button pressed: left
13:57:16.0401,7528101,74,137,Button pressed: left
13:57:17.0224,7529082,74,286,Button pressed: left
13:57:18.0261,7530085,74,152,Button pressed: left
13:57:19.0131,7531072,74,160,Button pressed: left
13:57:19.9591,7532016,74,168,Button pressed: left
13:57:20.7417,7532801,69,182,Button pressed: left
13:57:21.5524,7533609,69,182,Button pressed: left
13:57:22.3840,7534441,69,185,Button pressed: left
13:57:23.2199,7535278,69,173,Button pressed: left
13:57:24.0672,7536126,69,155,Button pressed: left
13:57:24.8911,7536947,69,366,Button pressed: left
13:57:25.6981,7537754,69,167,Button pressed: left
13:57:26.5092,7538565,69,214,Button pressed: left
13:57:27.3482,7539403,69,174,Button pressed: left
13:57:28.1635,7540220,69,142,Button pressed: left
13:57:28.9371,7540994,69,153,Button pressed: left
13:57:29.7563,7541813,69,371,Button pressed: left
13:57:30.5837,7542638,69,216,Button pressed: left
13:57:31.4073,7543464,69,223,Button pressed: left
13:57:32.2508,7544306,69,523,Button pressed: left
13:57:32.9962,7545051,69,447,Button pressed: left
13:57:33.7874,7545843,69,166,Button pressed: right
13:57:34.5771,7546634,69,171,Button pressed: right
13:57:35.3924,7547445,69,175,Button pressed: right
13:57:36.1825,7548237,69,155,Button pressed: right
13:57:36.9530,7549008,69,134,Button pressed: right
13:57:37.7640,7549819,74,127,Button pressed: right
13:57:38.5339,7550585,74,118,Button pressed: right
13:57:39.3204,7551372,74,119,Button pressed: right
13:57:40.1022,7552157,74,126,Button pressed: right
13:57:40.9010,7552956,74,135,Button pressed: right
13:57:41.7166,7553771,74,144,Lights out
