Log: Subject 36
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
20:02:49.1378,29455532,68,518,
20:02:50.0426,29456433,68,525,Experiment started
20:02:51.0094,29457400,68,528,Experiment started
20:02:51.9597,29458352,68,529,Experiment started
20:02:52.8928,29459283,68,528,Experiment started
20:02:53.8682,29460261,68,528,Experiment started
20:02:54.7897,29461180,68,528,Experiment started
20:02:55.6165,29462008,68,529,Experiment started
20:02:56.4854,29462878,68,528,Experiment started
20:02:57.4769,29463868,68,528,Experiment started
20:02:58.4144,29464804,68,527,Experiment started
20:02:59.3232,29465715,68,528,Experiment started
20:03:00.3554,29466744,68,528,Experiment started
20:03:01.2120,29467601,68,528,Experiment started
20:03:02.0802,29468468,68,529,Experiment started
20:03:03.0056,29469395,68,528,Experiment started
20:03:03.9724,29470363,68,528,Experiment started
20:03:04.8530,29471242,68,529,Experiment started
20:03:05.7290,29472116,68,519,Experiment started
20:03:06.6346,29473025,68,387,Experiment started
20:03:07.4942,29473881,65,529,Experiment started
20:03:08.3792,29474770,65,43,Experiment started
20:03:09.2889,29475677,65,520,Experiment started
20:03:10.2306,29476620,65,4,Button pressed: left
20:03:11.1278,29477516,65,6,Button pressed: left
20:03:12.0576,29478448,65,6,Button pressed: left
20:03:13.0119,29479399,65,1,Button pressed: left
20:03:13.8962,29480286,65,0,Button pressed: left
20:03:14.8052,29481193,65,2,Button pressed: left
20:03:15.7762,29482167,65,0,Button pressed: left
20:03:16.7926,29483179,65,12,Button pressed: left
20:03:17.7259,29484114,65,2,Button pressed: left
20:03:18.6476,29485033,65,22,Button pressed: left
20:03:19.6997,29486088,65,0,Button pressed: left
20:03:20.5026,29486891,65,0,Button pressed: left
20:03:21.4078,29487797,65,0,Button pressed: left
20:03:22.4076,29488794,65,0,Button pressed: left
20:03:23.4925,29489876,65,64,Button pressed: left
20:03:24.4394,29490828,65,5,Button pressed: left
20:03:25.4502,29491835,65,500,Button pressed: left
20:03:26.4216,29492805,65,93,Button pressed: left
20:03:27.3345,29493719,63,468,Button pressed: left
20:03:28.2440,29494630,63,95,Button pressed: left
20:03:29.1576,29495541,63,102,Button pressed: left
20:03:29.9236,29496308,63,2,Button pressed: left
20:03:30.8075,29497195,63,0,Button pressed: left
20:03:31.7374,29498122,63,0,Button pressed: right
20:03:32.4704,29498853,63,500,Button pressed: right
20:03:33.4908,29499873,63,529,Button pressed: right
20:03:34.4449,29500828,63,528,Button pressed: right
20:03:35.3707,29501753,63,530,Button pressed: right
20:03:36.2590,29502643,63,528,Button pressed: right
20:03:37.1851,29503568,63,528,Button pressed: right
20:03:38.1396,29504519,63,529,Button pressed: right
20:03:39.0491,29505431,63,529,Button pressed: right
20:03:40.0113,29506392,63,528,Button pressed: right
20:03:41.0223,29507401,63,528,Button pressed: right
20:03:41.9733,29508355,63,528,Button pressed: right
20:03:42.9111,29509291,63,29,Button pressed: right
20:03:43.9883,29510369,63,386,Button pressed: right
20:03:44.8936,29511277,63,1,Button pressed: right
20:03:45.6963,29512077,63,1,Button pressed: right
20:03:46.4624,29512843,65,1,Button pressed: right
20:03:47.2731,29513654,65,0,Button pressed: right
20:03:48.1744,29514557,65,0,Lights out
20:03:49.1325,29515513,65,0,Lights out
20:03:50.1565,29516535,65,1,Lights out
20:03:51.1479,29517528,65,3,Lights out
20:03:51.8150,29518197,65,1,Lights out
20:03:52.0815,29518464,65,0,Lights out
20:03:52.9252,29519307,65,1,Lights out
20:03:53.8511,29520231,65,1,Lights out
20:03:54.6744,29521055,65,1,Lights out
20:03:55.5469,29521925,65,1,Lights out
20:03:56.4847,29522862,65,0,Lights out
20:03:57.4184,29523800,65,0,Lights out
20:03:58.3231,29524702,65,1,Lights out
20:03:59.2741,29525654,65,0,Lights out
20:04:00.2446,29526621,65,0,Lights out
20:04:01.1492,29527526,65,1,Lights out
20:04:02.1654,29528544,65,1,Lights out
