Log: Subject 22
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
15:29:49.2897,13079883,85,528,
15:29:49.9329,13080527,85,528,
15:29:50.6084,13081202,85,528,Experiment started
15:29:51.3375,13081930,85,529,Experiment started
15:29:52.0218,13082615,88,529,Experiment started
15:29:52.7544,13083345,88,528,Experiment started
15:29:53.5163,13084107,88,528,Experiment started
15:29:54.1927,13084783,88,528,Experiment started
15:29:54.8358,13085428,88,529,Experiment started
15:29:55.5233,13086115,88,528,Experiment started
15:29:56.2648,13086855,88,529,Experiment started
15:29:56.9406,13087531,88,530,Experiment started
15:29:57.6288,13088220,88,528,Experiment started
15:29:58.3744,13088963,88,529,Experiment started
15:29:59.0414,13089634,88,528,Experiment started
15:29:59.6722,13090264,88,528,Experiment started
15:30:00.3115,13090902,88,529,Experiment started
15:30:01.0121,13091601,88,528,Experiment started
15:30:01.6793,13092270,88,528,Experiment started
15:30:02.3147,13092902,88,529,Experiment started
15:30:03.0024,13093593,88,529,Experiment started
15:30:03.6983,13094287,88,529,Experiment started
15:30:04.3415,13094932,88,529,Experiment started
15:30:04.9846,13095572,88,528,Experiment started
15:30:05.6480,13096238,88,528,Experiment started
15:30:06.3483,13096936,88,529,Experiment started
15:30:07.0495,13097637,88,529,Experiment started
15:30:07.7000,13098290,88,528,Experiment started
15:30:08.3717,13098959,88,529,Experiment started
15:30:09.0768,13099665,88,529,Experiment started
15:30:10.4242,13101012,88,529,Experiment started
15:30:11.1649,13101753,88,529,Experiment started
15:30:11.9274,13102514,88,529,Experiment started
15:30:12.7136,13103302,88,528,Experiment started
15:30:13.4872,13104075,88,529,Experiment started
15:30:14.2658,13104852,88,528,Experiment started
15:30:14.9705,13105558,88,529,Experiment started
15:30:15.7159,13106301,88,528,Experiment started
15:30:16.4240,13107011,88,529,Experiment started
15:30:17.0838,13107671,88,530,Experiment started
15:30:17.7224,13108307,88,529,Button pressed: left
15:30:18.4111,13108998,88,528,Button pressed: left
15:30:19.1198,13109706,88,528,Button pressed: left
15:30:19.8406,13110426,88,415,Button pressed: left
15:30:20.5611,13111146,88,59,Button pressed: left
15:30:21.3109,13111897,88,465,Button pressed: left
15:30:21.9210,13112507,80,529,Button pressed: left
15:30:22.9326,13113516,80,529,Button pressed: left
15:30:23.7070,13114292,80,528,Button pressed: left
15:30:24.5095,13115092,80,529,Button pressed: left
15:30:25.3455,13115930,80,529,Button pressed: left
15:30:26.1596,13116745,80,529,Button pressed: left
15:30:26.9672,13117549,80,528,Button pressed: right
15:30:27.7699,13118355,80,528,Button pressed: right
15:30:28.5354,13119120,80,528,Button pressed: right
15:30:29.2567,13119838,80,529,Button pressed: right
15:30:30.0145,13120599,80,528,Button pressed: right
15:30:30.8213,13121402,80,529,Button pressed: right
15:30:31.5829,13122163,80,529,Button pressed: right
15:30:32.3204,13122904,80,528,Button pressed: right
15:30:33.0946,13123675,80,529,Button pressed: left
15:30:33.8971,13124480,80,528,Button pressed: left
15:30:34.7239,13125305,80,528,Button pressed: left
15:30:35.5106,13126092,80,528,Button pressed: left
15:30:36.3425,13126923,80,529,Button pressed: left
15:30:37.1617,13127743,80,528,Button pressed: left
15:30:37.9029,13128483,80,529,Button pressed: left
15:30:38.6033,13129184,76,528,Button pressed: left
15:30:39.3235,13129905,76,528,Button pressed: left
15:30:40.0900,13130669,76,529,Button pressed: left
15:30:40.8147,13131396,76,528,Button pressed: left
15:30:41.5723,13132153,76,528,Button pressed: left
15:30:42.3468,13132926,76,528,Button pressed: left
15:30:43.0428,13133622,76,528,Button pressed: left
15:30:43.8133,13134393,76,528,Button pressed: left
15:30:44.6528,13135230,76,528,Button pressed: left
15:30:45.4393,13136017,76,528,Button pressed: left
15:30:46.1356,13136712,76,529,Button pressed: left
15:30:46.8391,13137418,76,528,Button pressed: left
15:30:47.6058,13138185,76,529,Button pressed: left
15:30:48.3753,13138954,76,529,Button pressed: left
15:30:49.1001,13139680,76,529,Button pressed: left
15:30:49.8177,13140393,76,529,Button pressed: right
15:30:50.5957,13141173,76,528,Button pressed: right
15:30:51.3284,13141905,76,529,Button pressed: right
15:30:52.0168,13142592,76,529,Button pressed: right
15:30:52.7256,13143303,76,529,Button pressed: right
15:30:53.5155,13144091,76,529,Button pressed: right
15:30:54.3023,13144880,80,528,Button pressed: right
15:30:55.0186,13145595,80,528,Button pressed: right
15:30:55.7808,13146358,80,528,Button pressed: right
15:30:56.5919,13147166,80,528,Button pressed: right
15:30:57.3783,13147956,80,528,Button pressed: right
15:30:58.0664,13148642,80,529,Button pressed: right
15:30:58.7583,13149332,80,528,Button pressed: right
15:30:59.4788,13150053,80,528,Button pressed: right
15:31:00.1796,13150753,80,528,Lights out
15:31:00.8514,13151428,80,530,Lights out
15:31:01.5804,13152156,80,528,Lights out
15:31:02.2315,13152806,80,529,Lights out
15:31:02.8503,13153425,80,529,Lights out
15:31:03.4725,13154046,80,528,Lights out
15:31:04.1609,13154735,80,528,Lights out
15:31:04.8733,13155446,80,529,Lights out
15:31:05.5332,13156106,80,529,Lights out
15:31:06.2541,13156828,80,528,Lights out
15:31:07.0153,13157586,80,528,Lights out
15:31:07.7323,13158305,80,529,Lights out
15:31:08.4534,13159027,80,528,Lights out
15:31:09.2523,13159823,84,529,Lights out
15:31:10.0183,13160590,84,529,Lights out
15:31:10.7021,13161275,84,529,Lights out
15:31:11.4394,13162010,84,529,Lights out
15:31:12.1804,13162754,84,529,Lights out
15:31:12.8564,13163428,84,528,Lights out
15:31:13.5443,13164114,84,529,Lights out
15:31:14.2524,13164826,84,528,Lights out
15:31:14.9042,13165477,84,529,Lights out
15:31:15.5270,13166097,84,528,Lights out
15:31:16.1903,13166761,84,528,Lights out
15:31:16.8908,13167461,84,528,Lights out
15:31:17.5623,13168135,84,528,Lights out
15:31:18.1851,13168755,84,529,Lights out
15:31:18.8396,13169412,84,529,Lights out
15:31:19.5524,13170122,84,528,Lights out
15:31:20.2740,13170842,84,529,Lights out
15:31:20.9292,13171499,84,529,Lights out
15:31:21.5556,13172124,84,528,Lights out
15:31:22.2317,13172801,84,530,Lights out
15:31:22.9158,13173483,84,529,Lights out
15:31:23.5663,13174134,88,528,Lights out
15:31:24.1889,13174756,88,530,Lights out
15:31:24.8530,13175420,88,529,Lights out
15:31:25.5737,13176143,88,528,Lights out
15:31:26.2823,13176850,88,530,Lights out
15:31:26.9289,13177497,88,528,Lights out
15:31:27.5929,13178161,88,528,Lights out
15:31:28.2888,13178858,88,529,Lights out
15:31:29.0097,13179576,88,529,Lights out
15:31:29.6489,13180215,88,529,Lights out
15:31:30.2513,13180819,88,528,Lights out
15:31:30.8898,13181455,88,528,Lights out
15:31:31.5571,13182126,88,529,Electricity activated
15:31:32.1887,13182754,88,528,Electricity activated
15:31:32.7940,13183360,88,529,Electricity activated
15:31:33.4412,13184009,88,528,Electricity activated
15:31:34.1211,13184689,88,529,Electricity activated
15:31:34.7727,13185340,88,528,Electricity activated
15:31:35.3994,13185967,88,529,Electricity activated
15:31:35.9853,13186552,88,529,Electricity activated
15:31:36.5967,13187148,88,529,Electricity activated
15:31:37.1937,13187758,92,528,Electricity activated
15:31:37.7876,13188352,92,529,Electricity activated
15:31:38.3570,13188923,92,529,Electricity activated
15:31:38.9263,13189492,92,528,Electricity activated
15:31:39.5199,13190083,92,528,Electricity activated
15:31:40.1591,13190722,92,528,Electricity activated
15:31:40.7896,13191354,92,528,Electricity activated
15:31:41.3913,13191956,92,527,Electricity activated
15:31:42.0348,13192598,92,529,Electricity activated
15:31:42.7265,13193289,92,529,Electricity activated
15:31:43.4062,13193968,92,527,Electricity activated
15:31:44.0165,13194579,92,529,Electricity activated
15:31:44.6351,13195197,92,529,Electricity activated
15:31:45.2819,13195844,92,529,Electricity activated
15:31:45.9217,13196485,92,528,Electricity activated
15:31:46.5194,13197081,92,528,Electricity activated
15:31:47.1009,13197663,92,528,Electricity activated
15:31:47.6912,13198252,92,529,Electricity activated
15:31:48.2722,13198836,92,528,Electricity activated
15:31:48.8212,13199384,92,529,Electricity activated
15:31:49.3621,13199924,92,528,Electricity activated
15:31:49.9069,13200470,99,529,Electricity activated
15:31:50.4681,13201031,99,529,Electricity activated
15:31:51.0372,13201598,99,528,Electricity activated
15:31:51.5610,13202124,99,528,Decision time
15:31:52.1304,13202691,99,528,Decision time
15:31:52.6793,13203239,99,528,Decision time
15:31:53.1954,13203756,99,529,Decision time
15:31:53.7243,13204285,99,528,Decision time
15:31:54.2723,13204833,99,527,Decision time
15:31:54.8054,13205364,99,529,Decision time
15:31:55.3217,13205882,99,529,Decision time
15:31:55.8337,13206392,99,528,Decision time
15:31:56.3656,13206926,99,527,Decision time
15:31:56.8978,13207457,99,528,Decision time
15:31:57.4425,13208003,99,529,Button pressed: right
15:31:57.9799,13208540,99,528,Button pressed: right
15:31:58.5120,13209072,99,528,Button pressed: right
15:31:59.0357,13209594,99,528,Button pressed: right
15:31:59.5646,13210125,99,529,Button pressed: right
15:32:00.1089,13210668,99,529,Button pressed: right
15:32:00.6578,13211215,99,528,Button pressed: right
15:32:01.2361,13211791,111,528,Button pressed: right
15:32:01.8129,13212372,111,528,Button pressed: right
15:32:02.3869,13212942,111,529,Button pressed: right
15:32:02.9435,13213501,111,528,Button pressed: right
15:32:03.5292,13214088,111,528,Button pressed: right
15:32:04.1396,13214698,111,529,Button pressed: right
15:32:04.7605,13215299,111,529,Button pressed: right
15:32:05.2777,13215836,111,528,Button pressed: right
15:32:05.8558,13216411,111,508,Button pressed: right
15:32:06.4329,13216990,111,528,Button pressed: right
15:32:07.0391,13217596,111,528,Button pressed: right
15:32:07.6252,13218181,111,479,Button pressed: right
15:32:08.1822,13218738,111,528,Button pressed: right
15:32:08.7755,13219332,111,528,Button pressed: right
