Log: Subject 28
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
17:00:04.1763,18493378,104,0,
17:00:04.7166,18493918,104,0,
17:00:05.2777,18494477,104,0,Experiment started
17:00:05.8513,18495050,104,1,Experiment started
17:00:06.4038,18495605,104,0,Experiment started
17:00:06.9405,18496139,104,0,Experiment started
17:00:07.5063,18496706,104,0,Experiment started
17:00:08.0461,18497246,104,0,Experiment started
17:00:08.5992,18497797,104,0,Experiment started
17:00:09.1561,18498354,104,0,Experiment started
17:00:09.7015,18498899,104,0,Experiment started
17:00:10.2459,18499445,104,0,Experiment started
17:00:10.7742,18499974,104,0,Experiment started
17:00:11.3029,18500501,104,0,Experiment started
17:00:11.8519,18501051,104,0,Experiment started
17:00:12.4210,18501618,104,0,Experiment started
17:00:12.9860,18502185,104,0,Experiment started
17:00:13.5302,18502726,104,0,Experiment started
17:00:14.0750,18503273,104,0,Experiment started
17:00:14.6200,18503818,104,0,Experiment started
17:00:15.1441,18504342,109,0,Experiment started
17:00:15.6562,18504855,109,0,Experiment started
17:00:16.2009,18505397,109,0,Experiment started
17:00:16.7701,18505967,109,0,Experiment started
17:00:17.3321,18506528,109,0,Experiment started
17:00:17.8969,18507092,109,0,Experiment started
17:00:18.3642,18507560,109,0,Experiment started
17:00:18.9286,18508127,109,1,Experiment started
17:00:19.4538,18508650,109,0,Experiment started
17:00:20.0148,18509212,109,0,Experiment started
17:00:20.5834,18509777,109,0,Experiment started
17:00:21.1280,18510323,109,0,Experiment started
17:00:21.6490,18510843,109,0,Experiment started
17:00:22.1768,18511374,109,0,Experiment started
17:00:22.7131,18511908,109,0,Experiment started
17:00:23.2540,18512448,109,0,Experiment started
17:00:23.7373,18512933,109,0,Experiment started
17:00:24.2703,18513465,109,0,Experiment started
17:00:25.2691,18514464,109,0,Experiment started
17:00:25.7858,18514981,109,1,Experiment started
17:00:26.3059,18515500,109,0,Button pressed: right
17:00:26.8459,18516040,107,0,Button pressed: right
17:00:27.3007,18516496,107,1,Button pressed: right
17:00:27.8206,18517014,107,0,Button pressed: right
17:00:28.3167,18517513,107,0,Button pressed: right
17:00:28.8573,18518051,107,0,Button pressed: right
17:00:29.3898,18518582,107,0,Button pressed: right
17:00:29.9340,18519128,107,0,Button pressed: right
17:00:30.4339,18519626,107,1,Button pressed: right
17:00:31.0162,18520209,107,0,Button pressed: right
17:00:31.5643,18520758,107,0,Button pressed: right
17:00:32.1177,18521309,107,1,Button pressed: right
17:00:32.6828,18521877,107,1,Button pressed: right
17:00:33.2679,18522460,107,1,Button pressed: right
17:00:33.8292,18523022,107,0,Button pressed: right
17:00:34.3705,18523563,107,0,Button pressed: right
17:00:34.9189,18524110,107,0,Button pressed: right
17:00:35.4800,18524670,107,0,Button pressed: right
17:00:36.0620,18525255,107,0,Button pressed: right
17:00:36.6511,18525843,107,0,Button pressed: right
17:00:37.2333,18526427,107,0,Button pressed: right
17:00:37.8185,18527009,107,374,Button pressed: right
17:00:38.4247,18527618,107,1,Button pressed: right
17:00:38.9575,18528147,107,0,Button pressed: left
17:00:39.5018,18528692,107,0,Button pressed: left
17:00:40.0506,18529244,107,0,Button pressed: left
17:00:40.5962,18529786,107,1,Button pressed: left
17:00:41.1485,18530337,107,0,Button pressed: left
17:00:41.6772,18530869,107,0,Button pressed: left
17:00:42.2016,18531393,107,0,Button pressed: left
17:00:42.7540,18531944,107,0,Button pressed: left
17:00:43.3149,18532505,107,0,Button pressed: left
17:00:43.8808,18533072,107,0,Button pressed: left
17:00:44.4252,18533613,107,0,Button pressed: left
17:00:44.9743,18534164,107,0,Button pressed: left
17:00:45.5395,18534728,107,0,Button pressed: left
17:00:46.1369,18535327,107,0,Button pressed: left
17:00:46.7599,18535951,107,0,Button pressed: left
17:00:47.3622,18536550,107,0,Button pressed: left
17:00:47.9358,18537123,107,0,Button pressed: left
17:00:48.5166,18537707,107,0,Button pressed: left
17:00:49.1317,18538319,107,0,Button pressed: left
17:00:49.7659,18538954,107,1,Button pressed: left
17:00:50.3806,18539570,105,1,Button pressed: left
17:00:50.9659,18540151,105,445,Button pressed: left
17:00:51.4945,18540680,105,34,Button pressed: left
17:00:52.0438,18541231,105,1,Button pressed: left
17:00:52.6046,18541790,105,273,Button pressed: left
17:00:53.1616,18542349,105,67,Button pressed: left
17:00:53.7267,18542913,105,6,Button pressed: left
17:00:54.2678,18543456,105,0,Button pressed: left
17:00:54.7963,18543985,105,0,Lights out
17:00:55.3408,18544529,105,1,Lights out
17:00:55.9217,18545107,105,0,Lights out
17:00:56.5074,18545693,105,0,Lights out
17:00:57.0769,18546263,105,0,Lights out
17:00:57.6385,18546826,105,0,Lights out
17:00:58.2118,18547399,105,0,Lights out
17:00:58.8099,18547994,105,0,Lights out
17:00:59.3955,18548581,105,0,Lights out
17:00:59.9488,18549134,105,0,Lights out
17:01:00.4764,18549661,105,0,Lights out
17:01:01.0007,18550188,105,0,Lights out
17:01:01.5416,18550729,105,0,Lights out
17:01:02.1109,18551297,107,1,Lights out
