Log: Subject 42
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
13:26:15.7163,6658146,88,530,
13:26:16.3390,6658769,88,529,Experiment started
13:26:17.0110,6659443,88,528,Experiment started
13:26:17.6706,6660101,88,529,Experiment started
13:26:18.3337,6660763,88,530,Experiment started
13:26:18.9808,6661409,88,529,Experiment started
13:26:19.6810,6662111,88,528,Experiment started
13:26:20.4269,6662856,88,529,Experiment started
13:26:21.1233,6663552,88,528,Experiment started
13:26:21.7739,6664204,88,529,Experiment started
13:26:22.4543,6664884,88,528,Experiment started
13:26:23.1462,6665573,88,528,Experiment started
13:26:23.7815,6666209,88,530,Experiment started
13:26:24.4000,6666828,88,528,Experiment started
13:26:25.0794,6667505,88,528,Experiment started
13:26:25.7100,6668137,88,529,Experiment started
13:26:26.3164,6668743,88,529,Experiment started
13:26:26.9182,6669345,88,529,Experiment started
13:26:27.5327,6669961,88,529,Experiment started
13:26:28.1797,6670607,88,530,Experiment started
13:26:28.8071,6671234,88,529,Experiment started
13:26:29.4003,6671825,91,530,Experiment started
13:26:30.0064,6672432,91,530,Experiment started
13:26:30.6253,6673049,91,530,Experiment started
13:26:31.2481,6673675,91,528,Experiment started
13:26:31.8746,6674300,91,529,Experiment started
13:26:32.5091,6674934,91,529,Experiment started
13:26:33.1931,6675620,91,529,Experiment started
13:26:33.8359,6676260,91,528,Experiment started
13:26:34.4873,6676912,91,529,Experiment started
13:26:35.1557,6677578,91,529,Experiment started
13:26:35.8110,6678237,91,529,Button pressed: right
13:26:36.4989,6678922,91,529,Button pressed: right
13:26:37.1256,6679550,91,528,Button pressed: right
13:26:37.7766,6680199,91,529,Button pressed: right
13:26:38.4362,6680861,91,529,Button pressed: right
13:26:39.1401,6681562,91,529,Button pressed: right
13:26:39.8039,6682225,91,529,Button pressed: right
13:26:40.4553,6682878,91,529,Button pressed: right
13:26:41.0288,6683449,91,529,Button pressed: right
13:26:41.6596,6684083,91,529,Button pressed: right
13:26:42.2490,6684669,91,528,Button pressed: right
