Log: Subject 19
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
14:22:52.6417,9064303,74,92,Experiment started
14:22:53.2843,9064948,74,81,Experiment started
14:22:53.9111,9065573,74,86,Experiment started
14:22:55.1730,9066833,74,79,Experiment started
14:22:55.8775,9067540,74,74,Experiment started
14:22:56.5657,9068228,74,73,Experiment started
14:22:57.2376,9068899,74,74,Experiment started
14:22:57.9458,9069605,74,76,Experiment started
14:22:58.6661,9070327,74,79,Experiment started
14:22:59.4160,9071075,74,80,Experiment started
14:23:00.1366,9071798,74,83,Experiment started
14:23:00.8172,9072477,74,87,Experiment started
14:23:01.4808,9073141,75,80,Experiment started
14:23:02.1645,9073825,75,67,Experiment started
14:23:02.8564,9074516,75,53,Experiment started
14:23:03.5525,9075213,75,63,Experiment started
14:23:04.2937,9075951,75,106,Experiment started
14:23:04.8762,9076533,75,417,Experiment started
14:23:05.9730,9077634,75,88,Experiment started
14:23:07.4892,9079149,75,78,Experiment started
14:23:08.1481,9079805,75,80,Experiment started
14:23:09.5488,9081206,75,101,Experiment started
14:23:10.2245,9081880,75,527,Experiment started
14:23:10.9168,9082574,75,528,Experiment started
14:23:11.6136,9083268,75,528,Experiment started
14:23:12.2608,9083917,75,529,Button pressed: left
14:23:12.9362,9084591,75,528,Button pressed: left
14:23:13.6244,9085279,75,528,Button pressed: left
14:23:14.3371,9085991,75,528,Button pressed: left
14:23:15.0575,9086712,75,528,Button pressed: left
14:23:15.7213,9087375,75,529,Button pressed: left
14:23:16.4172,9088074,75,527,Button pressed: left
14:23:17.1140,9088768,75,529,Button pressed: left
14:23:17.7615,9089414,76,528,Button pressed: left
14:23:18.5554,9090211,76,528,Button pressed: left
14:23:19.2394,9090892,76,529,Button pressed: left
14:23:19.9485,9091602,76,529,Button pressed: left
14:23:20.6240,9092278,76,530,Button pressed: left
14:23:21.3330,9092984,76,528,Button pressed: left
14:23:22.0162,9093670,76,529,Button pressed: left
14:23:22.7092,9094363,76,529,Button pressed: left
14:23:23.3889,9095044,76,529,Button pressed: left
14:23:24.1672,9095818,76,528,Button pressed: left
14:23:24.9700,9096624,76,529,Button pressed: left
14:23:26.0057,9097659,76,528,Button pressed: left
14:23:27.2393,9098890,76,528,Button pressed: left
14:23:27.8364,9099489,76,530,Button pressed: left
14:23:28.6193,9100269,76,527,Button pressed: left
14:23:29.1230,9100772,76,529,Button pressed: left
14:23:29.7741,9101427,76,529,Button pressed: left
14:23:31.1339,9102784,76,529,Button pressed: left
14:23:31.8054,9103458,76,528,Button pressed: left
14:23:32.4772,9104128,76,529,Button pressed: left
14:23:33.1203,9104769,76,528,Button pressed: left
14:23:33.7020,9105350,79,529,Button pressed: left
14:23:34.3000,9105948,79,529,Button pressed: left
14:23:34.9104,9106558,79,530,Button pressed: left
14:23:35.5487,9107198,79,530,Button pressed: left
14:23:36.2415,9107891,79,529,Button pressed: left
14:23:36.9212,9108572,79,528,Button pressed: left
14:23:37.5809,9109230,79,426,Button pressed: left
14:23:38.2438,9109892,79,527,Button pressed: left
14:23:38.9157,9110564,79,528,Button pressed: left
14:23:39.6034,9111252,79,529,Button pressed: left
14:23:40.2839,9111932,79,528,Button pressed: left
14:23:40.9387,9112586,79,529,Button pressed: left
14:23:41.5989,9113244,79,529,Button pressed: left
14:23:42.2289,9113878,79,528,Button pressed: left
14:23:42.9212,9114570,79,529,Button pressed: left
14:23:43.6500,9115296,79,138,Button pressed: left
14:23:44.3672,9116018,79,81,Button pressed: left
14:23:45.0846,9116733,79,527,Button pressed: left
14:23:45.7473,9117394,79,529,Button pressed: left
14:23:46.4320,9118077,79,529,Button pressed: left
14:23:47.1159,9118764,79,529,Button pressed: left
14:23:47.7992,9119448,88,528,Button pressed: left
14:23:48.4878,9120134,88,529,Button pressed: left
14:23:49.1595,9120805,88,529,Button pressed: left
14:23:49.8274,9121474,88,529,Button pressed: left
14:23:50.5151,9122159,88,528,Button pressed: left
14:23:51.1747,9122819,88,529,Button pressed: left
14:23:51.8663,9123512,88,528,Button pressed: left
14:23:52.5713,9124215,88,529,Button pressed: right
14:23:53.2431,9124888,88,529,Button pressed: right
14:23:53.9513,9125597,88,60,Button pressed: right
14:23:54.6596,9126305,88,67,Button pressed: right
14:23:55.3766,9127021,88,70,Button pressed: right
14:23:56.0727,9127716,88,512,Button pressed: right
14:23:56.7286,9128375,88,57,Button pressed: right
14:23:57.3963,9129043,88,58,Button pressed: right
14:23:58.1453,9129790,88,65,Button pressed: right
14:23:58.7926,9130438,88,69,Button pressed: right
14:23:59.4362,9131080,88,72,Button pressed: right
14:24:00.1237,9131770,88,76,Button pressed: right
14:24:00.8361,9132480,88,78,Button pressed: right
14:24:01.5369,9133179,88,81,Button pressed: right
14:24:02.2536,9133898,87,84,Button pressed: right
14:24:02.9904,9134635,87,86,Button pressed: right
14:24:03.7327,9135374,87,88,Button pressed: right
14:24:04.4903,9136136,87,89,Button pressed: right
14:24:05.1945,9136838,87,90,Button pressed: right
14:24:05.8829,9137523,87,86,Button pressed: right
14:24:06.5252,9138167,87,83,Button pressed: right
14:24:07.2050,9138848,87,84,Button pressed: right
14:24:07.9060,9139549,87,91,Button pressed: right
14:24:08.5613,9140202,87,71,Lights out
14:24:09.2126,9140854,87,67,Lights out
14:24:09.8843,9141524,87,60,Lights out
14:24:10.5850,9142225,87,57,Lights out
14:24:11.3096,9142951,87,56,Lights out
14:24:12.0425,9143685,87,56,Lights out
14:24:12.7838,9144427,87,54,Lights out
14:24:13.4963,9145139,87,55,Lights out
14:24:14.1360,9145775,87,55,Lights out
14:24:14.9263,9146568,87,58,Lights out
14:24:15.6305,9147272,87,61,Lights out
14:24:16.4132,9148052,87,65,Lights out
14:24:17.0761,9148716,85,67,Lights out
14:24:17.7436,9149383,85,69,Lights out
14:24:18.4361,9150075,85,71,Lights out
14:24:19.1279,9150767,85,63,Lights out
14:24:20.5699,9152210,85,57,Lights out
14:24:21.3527,9152992,85,58,Lights out
14:24:22.0934,9153733,85,60,Lights out
14:24:22.8266,9154465,85,62,Lights out
14:24:23.5314,9155169,85,66,Lights out
14:24:24.2002,9155829,85,69,Lights out
14:24:24.8048,9156443,85,72,Lights out
14:24:25.3992,9157039,85,73,Lights out
14:24:26.0421,9157680,85,76,Lights out
14:24:26.7508,9158388,85,79,Lights out
14:24:27.5409,9159177,85,81,Lights out
14:24:28.3518,9159989,85,82,Lights out
14:24:29.1343,9160772,85,83,Lights out
14:24:29.9163,9161554,85,83,Lights out
14:24:30.6950,9162333,85,85,Lights out
14:24:31.4816,9163116,85,86,Lights out
14:24:32.2797,9163917,85,88,Lights out
14:24:33.0908,9164727,78,89,Lights out
14:24:33.8525,9165488,78,88,Lights out
14:24:34.5941,9166230,78,85,Lights out
14:24:35.2867,9166922,78,85,Lights out
14:24:35.9543,9167588,78,86,Lights out
14:24:36.6132,9168248,78,88,Lights out
14:24:37.3218,9168958,78,89,Lights out
14:24:38.0590,9169695,78,89,Lights out
14:24:38.7881,9170423,78,90,Lights out
14:24:39.5300,9171164,78,90,Lights out
14:24:40.2424,9171876,78,90,Lights out
14:24:40.9839,9172619,78,90,Lights out
14:24:41.7621,9173394,78,91,Lights out
14:24:42.5437,9174176,78,94,Lights out
14:24:43.3591,9174993,78,94,Lights out
14:24:44.1204,9175752,78,95,Lights out
14:24:44.8787,9176509,78,95,Lights out
14:24:45.6324,9177266,78,95,Electricity activated
14:24:46.3041,9177934,78,91,Electricity activated
14:24:47.2004,9178834,78,89,Electricity activated
14:24:47.9709,9179604,78,89,Electricity activated
14:24:48.7733,9180406,80,91,Electricity activated
14:24:49.5393,9181172,80,87,Electricity activated
14:24:50.2893,9181920,80,78,Electricity activated
14:24:51.6040,9183234,80,74,Electricity activated
14:24:52.5218,9184151,80,75,Electricity activated
14:24:53.3319,9184962,80,77,Electricity activated
14:24:54.0330,9185661,80,77,Electricity activated
14:24:54.7082,9186338,80,77,Electricity activated
14:24:55.4332,9187062,80,77,Electricity activated
14:24:56.1999,9187830,80,72,Electricity activated
14:24:56.9820,9188613,80,72,Electricity activated
14:24:57.7069,9189336,80,71,Electricity activated
14:24:58.3947,9190023,80,69,Electricity activated
14:24:59.0419,9190670,80,68,Electricity activated
14:24:59.6969,9191325,80,69,Electricity activated
14:25:00.3649,9191992,80,69,Electricity activated
14:25:01.1102,9192738,80,67,Electricity activated
14:25:01.8025,9193432,80,65,Electricity activated
14:25:02.5356,9194162,80,66,Electricity activated
14:25:03.1462,9194776,80,67,Electricity activated
14:25:03.8749,9195503,80,70,Electricity activated
14:25:04.5552,9196182,79,72,Electricity activated
14:25:05.2473,9196873,79,76,Electricity activated
14:25:05.9474,9197573,79,77,Electricity activated
14:25:06.6520,9198277,79,75,Electricity activated
14:25:07.3149,9198943,79,75,Electricity activated
14:25:08.4293,9200058,79,68,Electricity activated
14:25:09.3996,9201028,79,57,Electricity activated
14:25:10.0843,9201710,79,58,Electricity activated
14:25:11.4398,9203067,79,61,Electricity activated
14:25:12.1197,9203744,79,54,Electricity activated
14:25:12.7917,9204418,79,45,Electricity activated
14:25:13.4225,9205048,79,43,Electricity activated
14:25:14.0613,9205687,79,41,Electricity activated
14:25:14.6262,9206253,79,37,Electricity activated
14:25:15.2079,9206835,79,33,Decision time
14:25:15.7933,9207418,79,33,Decision time
14:25:16.3715,9207995,79,34,Decision time
14:25:16.9448,9208567,79,35,Decision time
14:25:17.3745,9208997,79,34,Decision time
14:25:18.1649,9209788,79,34,Decision time
14:25:18.8164,9210441,79,35,Decision time
14:25:19.4428,9211068,84,39,Decision time
14:25:20.0697,9211693,84,42,Decision time
14:25:20.6836,9212307,84,42,Decision time
14:25:21.2863,9212908,84,32,Decision time
14:25:21.9040,9213527,84,54,Decision time
14:25:22.4533,9214076,84,64,Decision time
14:25:23.0228,9214644,84,61,Decision time
14:25:23.6208,9215245,84,55,Decision time
14:25:24.1696,9215792,84,60,Decision time
14:25:24.6974,9216318,84,56,Decision time
14:25:25.2095,9216834,84,64,Decision time
14:25:25.7746,9217399,84,61,Decision time
14:25:26.2336,9217855,84,53,Decision time
14:25:26.7831,9218404,84,37,Decision time
14:25:27.3559,9218976,84,24,Decision time
14:25:27.8433,9219467,84,17,Decision time
14:25:28.4124,9220036,84,22,Decision time
14:25:28.9292,9220552,84,17,Decision time
14:25:29.4572,9221076,84,12,Decision time
14:25:29.9818,9221604,84,6,Decision time
14:25:30.5137,9222134,84,3,Decision time
14:25:31.0542,9222677,109,1,Decision time
14:25:31.5950,9223217,109,2,Decision time
14:25:32.1567,9223778,109,3,Decision time
14:25:32.6926,9224313,109,6,Decision time
14:25:33.2010,9224822,109,9,Decision time
14:25:33.7252,9225345,109,10,Decision time
14:25:34.2374,9225859,109,9,Decision time
14:25:34.7404,9226361,109,6,Decision time
14:25:35.3301,9226948,109,3,Decision time
14:25:35.8716,9227489,109,1,Decision time
14:25:36.4242,9228044,109,2,Decision time
14:25:36.9814,9228601,109,2,Decision time
14:25:37.5344,9229152,109,33,Decision time
14:25:38.0546,9229671,109,16,Decision time
14:25:38.6074,9230226,109,3,Decision time
14:25:39.1433,9230760,109,1,Decision time
14:25:39.6921,9231312,109,4,Decision time
14:25:40.2374,9231854,109,6,Decision time
14:25:40.7734,9232393,109,8,Decision time
14:25:41.3021,9232922,109,8,Decision time
14:25:41.8389,9233458,109,8,Decision time
14:25:42.3877,9234004,111,7,Fat man pushed
14:25:42.9492,9234566,111,6,Fat man pushed
14:25:43.5261,9235142,111,1,Fat man pushed
14:25:44.0914,9235707,111,5,Fat man pushed
14:25:44.6563,9236274,111,0,Fat man pushed
14:25:45.2463,9236865,111,2,Fat man pushed
14:25:45.8933,9237511,111,14,Fat man pushed
14:25:46.5614,9238177,111,6,Fat man pushed
14:25:47.2374,9238853,111,4,Fat man pushed
14:25:47.9335,9239552,111,1,Fat man pushed
