Log: Subject 12
Current Time,Time (ms),Heart Rate (BPM),EDR,Event
12:45:00.0661,3193278,82,153,
12:45:00.7256,3193936,82,248,
12:45:01.3158,3194527,82,272,Experiment started
12:45:01.8974,3195108,82,209,Experiment started
12:45:02.4619,3195673,82,194,Experiment started
12:45:03.0928,3196305,82,153,Experiment started
12:45:03.6789,3196887,82,152,Experiment started
12:45:04.2933,3197502,82,152,Experiment started
12:45:06.4889,3199696,82,154,Experiment started
12:45:07.0335,3200241,82,155,Experiment started
12:45:07.6069,3200815,82,153,Experiment started
12:45:08.2210,3201429,82,150,Experiment started
12:45:08.8063,3202015,82,151,Experiment started
12:45:09.3637,3202571,82,152,Experiment started
12:45:09.9368,3203143,82,154,Experiment started
12:45:10.4696,3203680,82,155,Experiment started
12:45:11.0224,3204230,82,155,Experiment started
12:45:11.6528,3204861,82,155,Experiment started
12:45:12.2637,3205471,82,156,Experiment started
12:45:12.8986,3206105,82,157,Experiment started
12:45:14.0822,3207287,82,158,Experiment started
12:45:14.6552,3207861,82,161,Experiment started
12:45:15.1924,3208400,82,174,Experiment started
12:45:15.7819,3208990,82,170,Experiment started
12:45:16.3674,3209576,82,191,Experiment started
12:45:16.9412,3210147,82,191,Experiment started
12:45:17.4852,3210692,82,187,Experiment started
12:45:18.0145,3211220,82,192,Experiment started
12:45:18.5624,3211767,82,191,Experiment started
12:45:19.1194,3212326,99,193,Experiment started
12:45:19.6812,3212887,99,194,Experiment started
12:45:20.2951,3213500,99,193,Experiment started
12:45:20.8853,3214090,99,193,Experiment started
12:45:21.4503,3214655,99,192,Button pressed: right
12:45:22.0241,3215230,99,190,Button pressed: right
12:45:22.6136,3215820,99,192,Button pressed: right
12:45:23.2235,3216430,99,194,Button pressed: right
12:45:23.8423,3217046,99,193,Button pressed: right
12:45:24.4529,3217657,99,190,Button pressed: right
12:45:25.0419,3218247,99,188,Button pressed: right
12:45:25.6112,3218818,99,188,Button pressed: right
12:45:26.2140,3219418,99,190,Button pressed: right
12:45:26.8404,3220045,99,192,Button pressed: right
12:45:27.4796,3220684,99,194,Button pressed: right
12:45:28.0975,3221302,99,197,Button pressed: right
12:45:28.7002,3221903,99,200,Button pressed: right
12:45:29.3186,3222520,99,201,Button pressed: right
12:45:29.9366,3223141,99,202,Button pressed: right
12:45:30.5845,3223787,99,196,Button pressed: right
12:45:31.2267,3224428,99,194,Button pressed: right
12:45:31.8418,3225042,98,194,Button pressed: right
12:45:32.4479,3225651,98,195,Button pressed: right
12:45:33.0700,3226274,98,197,Button pressed: right
12:45:33.7377,3226938,98,199,Button pressed: right
12:45:34.4093,3227610,98,199,Button pressed: right
12:45:35.0648,3228266,98,199,Button pressed: right
12:45:35.6878,3228888,98,200,Button pressed: right
12:45:36.2979,3229498,98,201,Button pressed: left
12:45:36.9199,3230120,98,204,Button pressed: left
12:45:37.5899,3230770,98,202,Button pressed: left
12:45:38.2104,3231412,98,194,Button pressed: left
12:45:38.8532,3232054,98,192,Button pressed: left
12:45:39.4681,3232667,98,191,Button pressed: left
12:45:40.1024,3233305,98,193,Button pressed: left
12:45:40.7821,3233981,98,195,Button pressed: left
12:45:41.4993,3234697,98,199,Button pressed: left
12:45:42.2484,3235447,98,199,Button pressed: left
12:45:42.9450,3236145,98,201,Button pressed: left
12:45:43.5799,3236781,98,203,Button pressed: left
12:45:44.1980,3237396,98,205,Button pressed: left
12:45:44.8206,3238022,98,206,Button pressed: left
12:45:45.4806,3238677,92,207,Button pressed: left
12:45:46.1935,3239392,92,206,Button pressed: left
12:45:46.9594,3240158,92,205,Button pressed: left
12:45:47.7167,3240913,92,205,Button pressed: left
12:45:48.4010,3241597,92,195,Button pressed: left
12:45:48.9827,3242182,92,195,Button pressed: left
12:45:49.6667,3242865,92,195,Button pressed: left
12:45:50.3260,3243525,92,195,Button pressed: left
12:45:51.0345,3244230,92,191,Button pressed: left
